free_text,label_id,free_text_clean
"lũ bán nước đang bú đít tụi đài loan china.dech mẹ gia đình thằng chủ tịch tỉnh QB , mả cha thằng bộ trưởng tài nguyên môi trường.lũ sâu bọ",2,lũ bán nước đang bú đít tụi đài loan china dech mẹ gia đình thằng chủ tịch tỉnh qb mả cha thằng bộ trưởng tài nguyên môi trường lũ sâu bọ
Phúc bao nhiêu cái show thì có 1 lỗi thế bạn? Chứ mv vẫn hit mà😀,0,phúc bao nhiêu cái show thì có 1 lỗi thế bạn chứ mv vẫn hit mà
"Virus này bọn Tầu sản xuất ra có tác dụng phụ kích thích ảo giác thì phải, thằng nào con nào bị cũng tìm cách đi du lịch",2,virus này bọn tầu sản xuất ra có tác dụng phụ kích thích ảo giác thì phải thằng nào con nào bị cũng tìm cách đi du lịch
đc vl a ui,0,được vãi anh ui
"Như Ngọc Nails thực sự mình chưa mua nhưng ý mình muốn nói là dù ntn người ta cũng bỏ sức lao động ra kiếm tiền, đừng làm người ta đau bùn mà tôi nghiệp",0,như ngọc nails thực sự mình chưa mua nhưng ý mình muốn nói là dù như thế nào người ta cũng bỏ sức lao động ra kiếm tiền đừng làm người ta đau bùn mà tôi nghiệp
cao cao quyen cua chu tran dan,0,cao cao quyen cua chu tran dan
Nguyễn Phan Hoài Ninh ai kêu gáy sớm giờ khỏi có cơm ăn:)),0,nguyễn phan hoài ninh ai kêu gáy sớm giờ khỏi có cơm ăn
cà khịa t chém,0,cà khịa t chém
Ờm. Nếu là ARMY thật thì thời điểm đó không có làm MV reaction các thứ đâu vì tụi nó bận stream hết rồi. Chỉ có youtuber chuyên đi react mới gấp rút làm clip để đăng lên câu tương tác thôi.,0,ờm nếu là army thật thì thời điểm đó không có làm mv reaction các thứ đâu vì tụi nó bận stream hết rồi chỉ có youtuber chuyên đi react mới gấp rút làm clip để đăng lên câu tương tác thôi
Ờ ờ ... tình hình là nó sẽ còn đỏ trong vài ngày tới ! 28 đến 30 ngày sau sẽ có đợt đỏ như vậy ! Chu kỳ nó vậy ! Bà con đừng lo lắng nha kakakaka,0,ờ ờ tình hình là nó sẽ còn đỏ trong vài ngày tới 28 đến 30 ngày sau sẽ có đợt đỏ như vậy chu kỳ nó vậy bà con đừng lo lắng nha kakakaka
Hải bảo rùi>>Thà nghèo mà yên bình còn hơn giàu mà bất ổn.Tao buồn ỉa quá,2,hải bảo rùi thà nghèo mà yên bình còn hơn giàu mà bất ổn tao buồn ỉa quá
Chuẩn,0,chuẩn
Chuẩn ko cần chỉnh,0,chuâ n không câ n chi nh
Pham My Linh hahahaha tết làm 1 phát,0,pham my linh hahahaha tết làm 1 phát
Bộ phim bắt kim thang mới còn ghê hơn:((((,0,bộ phim bắt kim thang mới còn ghê hơn
Ngta chửi ý thức thui còn nhà nước Việt Nam luôn chào đón công dân có tinh thần tự giác bảo vệ bản thân và cộng đồng mà . C ý về đtri với tinh thần tự giác khai báo tình trạng sk và cách ly theo qđ là điều rất tốt .,0,người ta chửi ý thức thui còn nhà nước việt nam luôn chào đón công dân có tinh thần tự giác bảo vệ bản thân và cộng đồng mà chị ý về đtri với tinh thần tự giác khai báo tình trạng sk và cách ly theo qđ là điều rất tốt
"Bác Dần nói chuyện hiền lành họ đồn thì biết làm sao bây giờ ha ha 🤣. Đúng rồi đâu phải đi tận nhà gõ cửa để giải thích cho họ hiểu là mình khỏe, video này đã chứng minh bác Dần khỏe mạnh rồi.",0,bác dần nói chuyện hiền lành họ đồn thì biết làm sao bây giờ ha ha đúng rồi đâu phải đi tận nhà gõ cửa để giải thích cho họ hiểu là mình khỏe video này đã chứng minh bác dần khỏe mạnh rồi
Sống chậm th,0,sống chậm th
Duy Trần xin clip vs bạn ơi,0,duy trần xin clip với bạn ơi
Vũ Thanh Tùng đúng r,0,vũ thanh tùng đúng rồi
a thôi mà,0,anh thôi mà
Cau mong cho duoc Chet trong binh yen,0,cau mong cho duoc chet trong binh yen
Linh Việt kiều đâu có ở Việt Nam đâu mà kiếm,0,linh việt kiều đâu có ở việt nam đâu mà kiếm
em liên tưởng đến clip này :3,0,em liên tưởng đến clip này 3
Sao e bật thông báo r mà k nhận được thông báo live ạ,0,sao em bật thông báo rồi mà không nhận được thông báo live ạ
Chi ba khac moi k co cailoncat khong,2,chi ba khac moi không co cailoncat khong
TínhTênTui @Hà Nguyễn @Lộc Tài @Võ Minh Hiếu,0,tínhtêntui hà nguyễn lộc tài võ minh hiếu
"Xàm ghê, có miến ziên nào chết liền , tự nhiên so sánh với Lisa",1,xàm ghê có miến ziên nào chết liền tự nhiên so sánh với lisa
Anh Châu siêu dễ thương luôn á trời:333,0,anh châu siêu dễ thương luôn á trời 33
"Lần đầu tiên thấy page có bài chửi đúng, chửi chuẩn.",0,lần đầu tiên thấy page có bài chửi đúng chửi chuẩn
Sáng sớm thấy set fan cứng nên cảm thấy đầy trách nhiệm =))) mặc dù chả biết cmt mẹ gì 😅,0,sáng sớm thấy set fan cứng nên cảm thấy đầy trách nhiệm mặc dù chả biết cmt mẹ gì
Nghe bác nói vui tai mà. Mỗi người 1 chính kiến. Bác cứ tiếp tục nhé.,0,nghe bác nói vui tai mà mỗi người 1 chính kiến bác cứ tiếp tục nhé
tùng cưng thật sự,0,tùng cưng thật sự
Cực kỳ thuyết minh,0,cực kỳ thuyết minh
Vinh Phan :)))))))))))) chán,0,vinh phan chán
Mấy cái người mà kỳ thị lgbt thì quá là lạc hậu. Chết 1000000000000000000000 kiếp cũng chưa hết mù nữa,2,mấy cái người mà kỳ thị lgbt thì quá là lạc hậu chết 1 kiếp cũng chưa hết mù nữa
Bùi Đức Hậu lừa cả đấy :<,0,bùi đức hậu lừa cả đấy
A để em :)),0,anh để em
"COCC nó đâu nào dám cho ""cắt cổ"", điều từ chỗ này sang chỗ kia thì lại sẽ ăn theo vị trí, cái máu đã chảy trong người thì cái gì ăn được là nó ăn dọng hết thôi.",0,cocc nó đâu nào dám cho cắt cổ điều từ chỗ này sang chỗ kia thì lại sẽ ăn theo vị trí cái máu đã chảy trong người thì cái gì ăn được là nó ăn dọng hết thôi
"Khoan nói chuyện xây cái cổng nhưng thằng add óc chó quá, người nghèo mà mày cái đéo gì cũng lấy ra làm chuẩn để ko đc làm cái này cái khác. Bây giờ là cho người nghèo cái ""cần"" chứ ko phải bỏ tiền vào mồm người nghèo, ko là nghèo bền vững đấy.",2,khoan nói chuyện xây cái cổng nhưng thằng add óc chó quá người nghèo mà mày cái đéo gì cũng lấy ra làm chuẩn để không được làm cái này cái khác bây giờ là cho người nghèo cái cần chứ không phải bỏ tiền vào mồm người nghèo không là nghèo bền vững đấy
Nhạc jack phối nghe cứ sao sao ý,0,nhạc jack phối nghe cứ sao sao ý
được ông :))),0,được ông
Nó muốn tạo ra scandan đó mà,0,nó muốn tạo ra scandan đó mà
Cực kì thuyết phục 🥺🥺,0,cực kì thuyết phục
Lai ? Lai là lai chó đó sao,1,lai lai là lai chó đó sao
"Cô này chủ vlxd giàu có và chuyên từ thiện luôn nhaaa bạn,bớt nói cho bớt nghiệppp",0,cô này chủ vlxd giàu có và chuyên từ thiện luôn nhaa bạn bơ t nói cho bơ t nghiệpp
Nguyễn Văn Huân sống chậm làm đéo j,1,nguyễn văn huân sống chậm làm đéo gì
Hóng J97 vs B52 hợp tác,0,hóng j97 với b52 hợp tác
Người có tiền mặc gì chả đẹp,0,người có tiền mặc gì chả đẹp
Đéo nói nhiều 🙂,1,đéo nói nhiều
Vvvbgfggff Nshsbbsna võ minh hiếu lộc tài ( bảy miếng đất),0,vvbgfggff nshsbbsna võ minh hiếu lộc tài bảy miếng đất
hai mẹ con nhà này giờ thanh nhân vật của năm rồi! 😂😂,0,hai mẹ con nhà này giờ thanh nhân vật của năm rồi
ở mỹ ns cái lồn gì k đc,2,ở mỹ nói cái lồn gì không được
Nào mới qua khỏi cái nạn này,0,nào mới qua khỏi cái nạn này
Nam mô a di đà phật 🙇🙇🙇,0,nam mô anh di đà phật
"đếm dc tầm trăm ""con chim vàng""",0,đếm được tầm trăm con chim vàng
Khoa Ta trên máy bay cái điều hoà nó là vòng khí kín :))) cả máy bay thở tận phổi,0,khoa ta trên máy bay cái điều hoà nó là vòng khí kín cả máy bay thở tận phổi
Dùng cái này có hết hôi nách k thầy,0,dùng cái này có hết hôi nách không thầy
Anh Lân phỏng vấn với bác nào đối đầu mạnh xem mới nhiều ý kiến hay.,0,anh lân phỏng vấn với bác nào đối đầu mạnh xem mới nhiều ý kiến hay
Trần dần bị chú hoàng Lân chơi hoài 😂😂😂😂😂,0,trần dần bị chú hoàng lân chơi hoài
"12:55 sau buổi phỏng vấn này tôi sẽ múa 1 bài võ cho...choX3,14 ... dập đĩa dữ 😂😂😂",0,12 55 sau buổi phỏng vấn này tôi sẽ múa 1 bài võ cho chox3 14 dập đĩa dữ
Đường tăng hơi béo,0,đường tăng hơi béo
Chị người việt hả chị gái.  Chị đẹp gái quá,0,chị người việt hả chị gái chị đẹp gái quá
Dm quảng cáo :)),1,đ mẹ quảng cáo
"Thằng vô danh tiểu tốt này chấp nó làm gì, cho vài tệ nói cái đéo gì nó cũng nói, có khi bảo nó chửi bố nó nó cũng chửi. Kệ nó đi! Bao giờ là quan chức hẵng hay !",2,thằng vô danh tiểu tốt này chấp nó làm gì cho vài tệ nói cái đéo gì nó cũng nói có khi bảo nó chửi bố nó nó cũng chửi kệ nó đi bao giờ là quan chức hẵng hay
Ka ka,0,ka ka
Trần Dần nói về vấn đề tức diên nè ae https://youtu.be/5e57LtjKwpA,0,trần dần nói về vấn đề tức diên nè ae
Ông giám đốc này chắc là sản phẩm của cắt đôi BCS,2,ông giám đốc này chắc là sản phẩm của cắt đôi bcs
không a ưi,0,không anh ưi
Hoàn Thành anh muốn về đâu cũng được hết 🤤,0,hoàn thành anh muốn về đâu cũng được hết
Đéo quan tâm t nào lãnh đạo?,2,đéo quan tâm t nào lãnh đạo
bớt bớt đi ông ad =)),0,bớt bớt đi ông admin
Các chị sắm tóc chưa :)))),0,các chị sắm tóc chưa
gạt tay #19,0,gạt tay 19
Fl duck.fuu mình trả bằng pos.142,0,fl duck fuu mình trả bằng pos 142
Hãy bắt thằng hô hào chống tham nhũng đầu tiên..,0,hãy bắt thằng hô hào chống tham nhũng đầu tiên
Một cộng một bằng hai hai nhân hai bằng bốn quá nhanh quá nguy hiểm đó là độ mixi 💀,0,mô t cô ng mô t bă ng hai hai nhân hai bă ng bô n qua nhanh qua nguy hiê m đo la đô mixi
Nè :3,0,nè 3
Thầy Sonic giật dữ quá =))),0,thầy sonic giật dữ quá
Cưỡi mãnh thú đi chơi đi anh =))),0,cưỡi mãnh thú đi chơi đi anh
"Đm nó bây giờ mày là thằng ất ơ mới vào làm thì đm trên dưới cả bộ máy nó ăn thì mày có dám không ăn ? Còn cha mẹ phải nuôi còn dự định tương lai đm ở đâu cũng thế thôi , trên mạng ai biết mày là ai mày nói như kiểu thánh thiện lắm nhưng mà đời sống đéo có cái bỏ vào mồm thì xin mượn lời Ngọc Trinh là "" cạp đất mà ăn"" nhé . Thân ái",2,đm nó bây giờ mày là thằng ất ơ mới vào làm thì đm trên dưới cả bộ máy nó ăn thì mày có dám không ăn còn cha mẹ phải nuôi còn dự định tương lai đm ở đâu cũng thế thôi trên mạng ai biết mày là ai mày nói như kiểu thánh thiện lắm nhưng mà đời sống đéo có cái bỏ vào mồm thì xin mượn lời ngọc trinh là cạp đất mà ăn nhé thân ái
Giúp mình với mọi người ơi,0,giúp mình với mọi người ơi
"Đã là thế giới thứ 3 thiệt thòi ai cũng có nỗi buồn nhưng xem Cô rất yêu đời,luôn vui tươi hài hước",0,đã là thế giới thứ 3 thiệt thòi ai cũng có nỗi buồn nhưng xem cô rất yêu đời luôn vui tươi hài hước
Giống mấy ông trong trại thương điên ngôi nghịch kiến ấy .nhưng đây nghịch alone,2,giống mấy ông trong trại thương điên ngôi nghịch kiến ấy nhưng đây nghịch alone
Không có Táo mà sẽ là cái khác nhé.. 😞 không hay nên đang tiếc đây,0,không có táo mà sẽ là cái khác nhé không hay nên đang tiếc đây
Thật sự rất yêu Đà Nẵng và bác Thanh,0,thật sự rất yêu đà nẵng và bác thanh
Té ra nó là thừng mặt heo à.:)),2,té ra nó là thừng mặt heo à
"Về Việt Nam lánh nạn nè, bên nớ chết á kkkkkk",0,về việt nam lánh nạn nè bên nớ chết á kk
Đoàn kết là power,0,đoàn kết là power
dkm thằng nào sủa câu này -_-,1,dkm thằng nào sủa câu này _
clm oke abe,1,clm được abe
anh Đức Khoa Nguyễn,0,anh đức khoa nguyễn
Trung cọc quá zậy =))),0,trung cọc quá zậy
Nhìu tiền sao nhìn ghê z🤭🤭🤭,0,nhìu tiền sao nhìn ghê gì
Cô dễ thương quá 😍😍,0,cô dễ thương quá
"Các anh làm tôi hơn buồn đấy , nhưng thôi , bảo ông già là nhớ mua quà cho tôi là được , đừng mua giải nữa",0,các anh làm tôi hơn buồn đấy nhưng thôi bảo ông già là nhớ mua quà cho tôi là được đừng mua giải nữa
Khoảng hơn chục năm trước t đã chơi trò này rồi. Nhưng nó k phải cánh hoa mà là cái...l... 😌,0,khoảng hơn chục năm trước t đã chơi trò này rồi nhưng nó không phải cánh hoa mà là cái l
em hông hỉu em hông hỉu :((,0,em hông hỉu em hông hỉu
"Tâm thần cho nghỉ việc ,không đề ảnh hưởng đến ngành CA!",0,tâm thần cho nghỉ việc không đề ảnh hưởng đến ngành ca
"trời ơi, cô nói chuyện giọng cưng xỉu <3 <3 <3 iu quá",0,trời ơi cô nói chuyện giọng cưng xỉu 3 3 3 iu quá
Mèo tôm có sức mạnh gây nghiện cho tùng sói,0,mèo tôm có sức mạnh gây nghiện cho tùng sói
Công nhận chưa thấy cái con đàn bà nào mà có cái miệng xấu như con Linh cá lóc,2,công nhận chưa thấy cái con đàn bà nào mà có cái miệng xấu như con linh cá lóc
Ở Bển thì có bệnh nhân 31 ở mình thì có bệnh nhân 17 :) chịu thật sự,0,ở bển thì có bệnh nhân 31 ở mình thì có bệnh nhân 17 chịu thật sự
Lê Nhật Khoa thiên trâm hả,0,lê nhật khoa thiên trâm hả
cười vc a ưiii 😂😂,0,cười vc anh ưii
Tình báo nằm vùng :)),0,tình báo nằm vùng
Đồng cảm xúc :)) nghe không hay như mấy bài trước :)),0,đồng cảm xúc nghe không hay như mấy bài trước
tao thấy bên 200kg ngon hơn mà,0,tao thấy bên 200kg ngon hơn mà
Có ai gióng tôi không? Trần Dần là người chống cộng đáng xem nhất và bị ít người ghét nhất. Tầm tuổi ông mà được như vậy thì khi về nước chắc nhiều người hoan nganh lắm đây.,0,có ai gióng tôi không trần dần là người chống cộng đáng xem nhất và bị ít người ghét nhất tầm tuổi ông mà được như vậy thì khi về nước chắc nhiều người hoan nganh lắm đây
